IdIncident;CarrierDelay;WeatherDelay;NASDelay
393;1091.0;5;
394;1754.0;8;0.00
395;447.0;2;2.00
396;2521.0;11;2.00
397;3365.0;11;55.00
398;588.0;3;0.00
399;1709.0;7;32.00
400;4962.0;11;88.00
401;4962.0;11;7.00
402;646.0;3;
403;1154.0;5;
404;1829.0;8;0.00
405;4817.0;11;
406;997.0;4;3.00
407;657.0;3;
408;3365.0;11;
409;236.0;1;
410;1956.0;8;
411;1362.0;6;20.00
412;862.0;4;3.00
413;192.0;1;
414;246.0;1;
415;533.0;3;2.00
416;363.0;2;
417;1703.0;7;0.00
418;1504.0;7;7.00
419;1362.0;6;
420;1605.0;7;8.00
421;140.0;1;43.00
422;2454.0;10;14.00
423;1635.0;7;1.00
424;2218.0;9;3.00
425;888.0;4;5.00
426;3904.0;11;18.00
427;3904.0;11;
428;2327.0;10;15.00
429;2327.0;10;
430;1190.0;5;11.00
431;853.0;4;7.00
432;1558.0;7;0.00
433;4243.0;11;
434;679.0;3;52.00
435;137.0;1;
436;3801.0;11;
437;3801.0;11;15.00
438;996.0;4;
439;1041.0;5;
440;631.0;3;0.00
441;631.0;3;90.00
442;1651.0;7;
443;1723.0;7;19.00
444;744.0;3;
445;733.0;3;0.00
446;1464.0;6;0.00
447;451.0;2;0.00
448;2565.0;11;19.00
449;235.0;1;
450;925.0;4;1.00
451;802.0;4;0.00
452;955.0;4;0.00
453;1514.0;7;0.00
454;1829.0;8;
455;864.0;4;0.00
456;404.0;2;0.00
457;1464.0;6;45.00
458;1609.0;7;7.00
459;86.0;1;
460;86.0;1;0.00
461;395.0;2;
462;1607.0;7;0.00
463;2393.0;10;
464;2442.0;10;0.00
465;2442.0;10;
466;794.0;4;0.00
467;937.0;4;0.00
468;1571.0;7;
469;1167.0;5;199.00
470;1065.0;5;490.00
471;2052.0;9;
472;1208.0;5;13.00
473;1609.0;7;
474;2402.0;10;7.00
475;1911.0;8;14.00
476;1372.0;6;2.00
477;1023.0;5;17.00
478;1023.0;5;9.00
479;2036.0;9;0.00
480;1943.0;8;15.00
481;447.0;2;82.00
482;862.0;4;18.00
483;414.0;2;0.00
484;524.0;3;0.00
485;651.0;3;0.00
486;2454.0;10;17.00
487;888.0;4;2.00
488;2079.0;9;
489;888.0;4;146.00
490;116.0;1;0.00
491;337.0;2;2.00
492;1005.0;5;0.00
493;2398.0;10;30.00
494;1846.0;8;11.00
495;447.0;2;0.00
496;2521.0;11;9.00
497;2446.0;10;0.00
498;1709.0;7;0.00
499;4962.0;11;
500;4184.0;11;0.00
501;2419.0;10;0.00
502;1362.0;6;72.00
503;862.0;4;174.00
504;192.0;1;10.00
505;1250.0;6;11.00
506;991.0;4;28.00
507;1846.0;8;3.00
508;1635.0;7;16.00
509;1062.0;5;8.00
510;888.0;4;0.00
511;1440.0;6;0.00
512;583.0;3;
513;588.0;3;22.00
514;967.0;4;3.00
515;334.0;2;4.00
516;1846.0;8;5.00
517;372.0;2;0.00
518;1065.0;5;0.00
519;4184.0;11;
520;3801.0;11;59.00
521;1874.0;8;178.00
522;1120.0;5;0.00
523;1723.0;7;8.00
524;811.0;4;0.00
525;1034.0;5;48.00
526;1882.0;8;
527;363.0;2;1.00
528;108.0;1;55.00
529;1005.0;5;11.00
530;1464.0;6;
531;246.0;1;0.00
532;266.0;2;11.00
533;966.0;4;19.00
534;864.0;4;2.00
535;1085.0;5;30.00
536;1943.0;8;1.00
537;1943.0;8;25.00
538;2521.0;11;0.00
539;200.0;1;15.00
540;1635.0;7;4.00
541;1062.0;5;37.00
542;1882.0;8;0.00
543;758.0;4;33.00
544;1068.0;5;0.00
545;1635.0;7;65.00
546;212.0;1;0.00
547;1372.0;6;0.00
548;1023.0;5;2.00
549;967.0;4;4.00
550;1504.0;7;42.00
551;1671.0;7;
552;1671.0;7;42.00
553;787.0;4;26.00
554;1620.0;7;19.00
555;1068.0;5;1.00
556;2565.0;11;12.00
557;820.0;4;0.00
558;1065.0;5;2.00
559;1569.0;7;15.00
560;1325.0;6;4.00
561;1023.0;5;6.00
562;985.0;4;
563;2338.0;10;0.00
564;2338.0;10;2.00
565;2367.0;10;1.00
566;2227.0;9;0.00
567;2449.0;10;108.00
568;2447.0;10;0.00
569;599.0;3;19.00
570;748.0;3;2.00
571;421.0;2;0.00
572;495.0;2;21.00
573;934.0;4;
574;2227.0;9;12.00
575;1023.0;5;49.00
576;2133.0;9;0.00
577;967.0;4;31.00
578;2419.0;10;8.00
579;108.0;1;15.00
580;329.0;2;8.00
581;1608.0;7;13.00
582;158.0;1;63.00
583;1197.0;5;1.00
584;1034.0;5;2.00
585;2615.0;11;39.00
586;1197.0;5;32.00
587;802.0;4;16.00
588;853.0;4;65.00
589;1242.0;5;0.00
590;2133.0;9;5.00
591;2556.0;11;0.00
592;2447.0;10;54.00
593;299.0;2;0.00
594;2449.0;10;0.00
595;1846.0;8;33.00
596;642.0;3;3.00
597;416.0;2;24.00
598;1167.0;5;0.00
599;2288.0;10;3.00
600;2400.0;10;7.00
601;2288.0;10;9.00
602;550.0;3;9.00
603;2565.0;11;13.00
604;2227.0;9;11.00
605;200.0;1;6.00
606;826.0;4;0.00
607;529.0;3;0.00
608;200.0;1;30.00
609;678.0;3;0.00
610;678.0;3;10.00
611;708.0;3;0.00
612;678.0;3;16.00
613;199.0;1;0.00
614;846.0;4;0.00
615;406.0;2;0.00
616;1440.0;6;40.00
617;1781.0;8;7.00
618;1725.0;7;0.00
619;2079.0;9;15.00
620;337.0;2;22.00
621;2704.0;11;14.00
622;337.0;2;37.00
623;416.0;2;22.00
624;804.0;4;61.00
625;2306.0;10;7.00
626;1012.0;5;62.00
627;550.0;3;63.00
628;413.0;2;123.00
629;646.0;3;0.00
630;776.0;4;40.00
631;1197.0;5;16.00
632;326.0;2;0.00
633;192.0;1;38.00
634;246.0;1;16.00
635;200.0;1;3.00
636;2454.0;10;188.00
637;967.0;4;19.00
638;334.0;2;54.00
639;1846.0;8;37.00
640;337.0;2;4.00
641;631.0;3;
642;1303.0;6;0.00
643;1012.0;5;0.00
644;264.0;2;50.00
645;1182.0;5;0.00
646;337.0;2;6.00
647;1943.0;8;30.00
648;329.0;2;0.00
649;719.0;3;96.00
650;719.0;3;31.00
651;689.0;3;59.00
652;1085.0;5;23.00
653;2253.0;10;0.00
654;1723.0;7;0.00
655;447.0;2;14.00
656;1744.0;7;0.00
657;1829.0;8;17.00
658;1372.0;6;33.00
659;2565.0;11;9.00
660;1504.0;7;2.00
661;1744.0;7;163.00
662;2425.0;10;0.00
663;447.0;2;6.00
664;1400.0;6;51.00
665;349.0;2;11.00
666;1558.0;7;53.00
667;836.0;4;31.00
668;3329.0;11;34.00
669;2504.0;11;66.00
670;108.0;1;0.00
671;612.0;3;0.00
672;414.0;2;5.00
673;2227.0;9;15.00
674;1023.0;5;48.00
675;329.0;2;70.00
676;1608.0;7;10.00
677;2565.0;11;20.00
678;334.0;2;0.00
679;421.0;2;3.00
680;316.0;2;15.00
681;1235.0;5;9.00
682;2504.0;11;0.00
683;606.0;3;0.00
684;1452.0;6;36.00
685;3414.0;11;10.00
686;1585.0;7;0.00
687;2504.0;11;7.00
688;2405.0;10;85.00
689;447.0;2;26.00
690;2398.0;10;0.00
691;2447.0;10;25.00
692;1085.0;5;110.00
693;760.0;4;0.00
694;719.0;3;125.00
695;1911.0;8;0.00
696;337.0;2;21.00
697;2400.0;10;8.00
698;758.0;4;21.00
699;1726.0;7;0.00
700;937.0;4;2.00
701;909.0;4;0.00
702;602.0;3;5.00
703;296.0;2;0.00
704;1400.0;6;54.00
705;1400.0;6;26.00
706;1744.0;7;4.00
707;719.0;3;84.00
708;651.0;3;33.00
709;2254.0;10;0.00
710;622.0;3;0.00
711;1620.0;7;0.00
712;733.0;3;26.00
713;977.0;4;2.00
714;1504.0;7;8.00
715;837.0;4;0.00
716;733.0;3;162.00
717;2419.0;10;16.00
718;991.0;4;0.00
719;2454.0;10;30.00
720;811.0;4;15.00
721;602.0;3;27.00
722;236.0;1;0.00
723;192.0;1;0.00
724;1781.0;8;0.00
725;1250.0;6;0.00
726;2327.0;10;0.00
727;1012.0;5;32.00
728;583.0;3;0.00
729;282.0;2;0.00
730;679.0;3;6.00
731;646.0;3;65.00
732;746.0;3;24.00
733;1744.0;7;14.00
734;861.0;4;2.00
735;1005.0;5;29.00
736;3801.0;11;16.00
737;692.0;3;0.00
738;316.0;2;16.00
739;708.0;3;66.00
740;1154.0;5;4.00
741;628.0;3;0.00
742;861.0;4;23.00
743;403.0;2;
744;804.0;4;0.00
745;1062.0;5;0.00
746;1452.0;6;11.00
747;602.0;3;0.00
748;948.0;4;5.00
749;680.0;3;0.00
750;2454.0;10;18.00
751;1222.0;5;15.00
752;1182.0;5;7.00
753;1476.0;6;0.00
754;641.0;3;5.00
755;140.0;1;52.00
756;305.0;2;6.00
757;819.0;4;10.00
758;337.0;2;41.00
759;967.0;4;5.00
760;679.0;3;29.00
761;528.0;3;
762;853.0;4;0.00
763;2565.0;11;14.00
764;483.0;2;3.00
765;639.0;3;6.00
766;937.0;4;209.00
767;807.0;4;
768;495.0;2;0.00
769;1075.0;5;0.00
770;1671.0;7;9.00
771;937.0;4;30.00
772;1620.0;7;5.00
773;1379.0;6;23.00
774;495.0;2;1.00
775;862.0;4;21.00
776;1185.0;5;24.00
777;862.0;4;7.00
778;2227.0;9;10.00
779;787.0;4;25.00
780;836.0;4;0.00
781;1023.0;5;7.00
782;391.0;2;0.00
783;776.0;4;28.00
784;3302.0;11;12.00
785;639.0;3;0.00
786;2402.0;10;12.00
787;1195.0;5;46.00
788;719.0;3;57.00
789;763.0;4;31.00
790;1723.0;7;1.00
791;1023.0;5;37.00
792;2434.0;10;22.00
793;1436.0;6;136.00
794;236.0;1;57.00
795;177.0;1;
796;1346.0;6;19.00
797;409.0;2;
798;2434.0;10;1.00
799;1723.0;7;72.00
800;642.0;3;0.00
801;2704.0;11;26.00
802;948.0;4;0.00
803;925.0;4;4.00
804;1597.0;7;26.00
805;802.0;4;29.00
806;3414.0;11;0.00
807;925.0;4;63.00
808;776.0;4;0.00
809;1635.0;7;96.00
810;733.0;3;64.00
811;2454.0;10;5.00
812;391.0;2;11.00
813;2405.0;10;28.00
814;1042.0;5;
815;2434.0;10;32.00
816;2565.0;11;94.00
817;140.0;1;14.00
818;689.0;3;3.00
819;1911.0;8;16.00
820;657.0;3;33.00
821;775.0;4;0.00
822;2072.0;9;0.00
823;1379.0;6;6.00
824;628.0;3;27.00
825;612.0;3;22.00
826;2400.0;10;1.00
827;909.0;4;16.00
828;409.0;2;0.00
829;991.0;4;2.00
830;1846.0;8;9.00
831;305.0;2;15.00
832;967.0;4;1.00
833;200.0;1;10.00
834;296.0;2;46.00
835;2007.0;9;7.00
836;2227.0;9;31.00
837;1023.0;5;76.00
838;1400.0;6;14.00
839;455.0;2;0.00
840;996.0;4;15.00
841;1400.0;6;48.00
842;1436.0;6;22.00
843;524.0;3;66.00
844;1739.0;7;39.00
845;2419.0;10;2.00
846;2454.0;10;19.00
847;2565.0;11;10.00
848;888.0;4;3.00
849;2079.0;9;9.00
850;1024.0;5;21.00
851;455.0;2;6.00
852;925.0;4;16.00
853;862.0;4;61.00
854;1504.0;7;6.00
855;628.0;3;9.00
856;783.0;4;0.00
857;1620.0;7;28.00
858;529.0;3;4.00
859;1635.0;7;17.00
860;846.0;4;11.00
861;414.0;2;12.00
862;758.0;4;0.00
863;4962.0;11;66.00
864;649.0;3;0.00
865;1201.0;5;40.00
866;1024.0;5;1.00
867;776.0;4;12.00
868;783.0;4;
869;3365.0;11;0.00
870;472.0;2;2.00
871;140.0;1;8.00
872;1605.0;7;2.00
873;1703.0;7;17.00
874;909.0;4;48.00
875;140.0;1;10.00
876;937.0;4;26.00
877;296.0;2;9.00
878;326.0;2;25.00
879;967.0;4;22.00
880;775.0;4;2.00
881;1558.0;7;4.00
882;967.0;4;12.00
883;1005.0;5;15.00
884;3801.0;11;8.00
885;1265.0;6;
886;1065.0;5;8.00
887;266.0;2;0.00
888;925.0;4;3.00
889;948.0;4;27.00
890;925.0;4;129.00
891;1303.0;6;2.00
892;2457.0;10;13.00
893;819.0;4;94.00
894;1571.0;7;0.00
895;447.0;2;3.00
896;528.0;3;0.00
897;212.0;1;10.00
898;2454.0;10;110.00
899;1379.0;6;12.00
900;2434.0;10;0.00
901;370.0;2;0.00
902;1825.0;8;0.00
903;2454.0;10;6.00
904;1372.0;6;5.00
905;1023.0;5;85.00
906;1195.0;5;12.00
907;1400.0;6;23.00
908;349.0;2;67.00
909;1476.0;6;16.00
910;2338.0;10;6.00
911;2338.0;10;50.00
912;2227.0;9;40.00
913;733.0;3;65.00
914;997.0;4;21.00
915;2402.0;10;775.00
916;1400.0;6;53.00
917;305.0;2;18.00
918;2227.0;9;26.00
919;819.0;4;61.00
920;2419.0;10;125.00
921;862.0;4;20.00
922;1723.0;7;2.00
923;886.0;4;
924;967.0;4;38.00
925;1436.0;6;0.00
926;1197.0;5;0.00
927;1651.0;7;21.00
928;370.0;2;
929;109.0;1;
930;1597.0;7;56.00
931;3414.0;11;16.00
932;802.0;4;39.00
933;853.0;4;8.00
934;719.0;3;10.00
935;1023.0;5;41.00
936;817.0;4;20.00
937;679.0;3;2.00
938;2065.0;9;44.00
939;802.0;4;31.00
940;651.0;3;56.00
941;909.0;4;2.00
942;991.0;4;13.00
943;2007.0;9;6.00
944;2227.0;9;17.00
945;1452.0;6;25.00
946;1795.0;8;0.00
947;468.0;2;0.00
948;2585.0;11;11.00
949;2548.0;11;0.00
950;1744.0;7;22.00
951;588.0;3;17.00
952;1728.0;7;0.00
953;2079.0;9;210.00
954;1744.0;7;23.00
955;1795.0;8;
956;628.0;3;4.00
957;679.0;3;54.00
958;1874.0;8;57.00
959;719.0;3;6.00
960;1504.0;7;66.00
961;937.0;4;1.00
962;1709.0;7;61.00
963;1154.0;5;52.00
964;997.0;4;23.00
965;776.0;4;15.00
966;888.0;4;1.00
967;1728.0;7;
968;3365.0;11;54.00
969;901.0;4;11.00
970;1605.0;7;1.00
971;2288.0;10;10.00
972;1721.0;7;23.00
973;3904.0;11;0.00
974;1558.0;7;14.00
975;588.0;3;18.00
976;3801.0;11;0.00
977;1969.0;8;20.00
978;337.0;2;55.00
979;2218.0;9;0.00
980;895.0;4;16.00
981;1810.0;8;
982;2442.0;10;20.00
983;794.0;4;40.00
984;1162.0;5;0.00
985;483.0;2;48.00
986;1023.0;5;3.00
987;416.0;2;15.00
988;937.0;4;20.00
989;1379.0;6;7.00
990;1558.0;7;2.00
991;414.0;2;1.00
992;2338.0;10;11.00
993;1182.0;5;17.00
994;985.0;4;0.00
995;533.0;3;23.00
996;599.0;3;48.00
997;2398.0;10;1.00
998;1440.0;6;44.00
999;2565.0;11;56.00
1000;1416.0;6;16.00
1001;1582.0;7;96.00
1002;1012.0;5;43.00
1003;1023.0;5;14.00
1004;1585.0;7;18.00
1005;1303.0;6;1.00
1006;817.0;4;31.00
1007;2072.0;9;12.00
1008;888.0;4;8.00
1009;372.0;2;39.00
1010;550.0;3;2.00
1011;534.0;3;0.00
1012;316.0;2;35.00
1013;628.0;3;24.00
1014;1201.0;5;30.00
1015;1846.0;8;115.00
1016;1546.0;7;320.00
1017;997.0;4;7.00
1018;1504.0;7;35.00
1019;140.0;1;19.00
1020;528.0;3;69.00
1021;867.0;4;69.00
1022;2007.0;9;0.00
1023;1754.0;8;27.00
1024;372.0;2;43.00
1025;1190.0;5;19.00
1026;1303.0;6;22.00
1027;447.0;2;27.00
1028;1573.0;7;0.00
1029;2454.0;10;48.00
1030;1265.0;6;0.00
1031;719.0;3;1.00
1032;888.0;4;15.00
1033;794.0;4;72.00
1034;1795.0;8;2.00
1035;1024.0;5;28.00
1036;783.0;4;35.00
1037;927.0;4;
1038;1065.0;5;20.00
1039;937.0;4;12.00
1040;414.0;2;28.00
1041;1201.0;5;20.00
1042;1728.0;7;6.00
1043;758.0;4;28.00
1044;1573.0;7;
1045;200.0;1;50.00
1046;1582.0;7;
1047;811.0;4;6.00
1048;4243.0;11;16.00
1049;1068.0;5;2.00
1050;1400.0;6;32.00
1051;3801.0;11;30.00
1052;631.0;3;56.00
1053;1739.0;7;13.00
1054;901.0;4;26.00
1055;719.0;3;24.00
1056;1514.0;7;16.00
1057;337.0;2;206.00
1058;140.0;1;123.00
1059;1290.0;6;99.00
1060;895.0;4;0.00
1061;329.0;2;11.00
1062;862.0;4;14.00
1063;337.0;2;16.00
1064;1440.0;6;4.00
1065;2052.0;9;29.00
1066;2400.0;10;29.00
1067;1608.0;7;3.00
1068;1222.0;5;64.00
1069;807.0;4;0.00
1070;416.0;2;12.00
1071;1969.0;8;2.00
1072;1969.0;8;26.00
1073;1882.0;8;47.00
1074;1846.0;8;14.00
1075;2367.0;10;99.00
1076;1882.0;8;15.00
1077;811.0;4;8.00
1078;1195.0;5;25.00
1079;748.0;3;0.00
1080;2419.0;10;72.00
1081;2425.0;10;49.00
1082;266.0;2;89.00
1083;1723.0;7;17.00
1084;997.0;4;54.00
1085;612.0;3;24.00
1086;236.0;1;4.00
1087;1023.0;5;708.00
1088;1034.0;5;5.00
1089;2556.0;11;3.00
1090;421.0;2;35.00
1091;802.0;4;19.00
1092;413.0;2;20.00
1093;1597.0;7;48.00
1094;1007.0;5;1.00
1095;853.0;4;123.00
1096;1190.0;5;101.00
1097;2419.0;10;9.00
1098;1514.0;7;4.00
1099;606.0;3;26.00
1100;864.0;4;45.00
1101;2398.0;10;55.00
1102;1009.0;5;11.00
1103;1726.0;7;8.00
1104;1829.0;8;24.00
1105;820.0;4;787.00
1106;200.0;1;240.00
1107;760.0;4;2.00
1108;646.0;3;63.00
1109;678.0;3;26.00
1110;817.0;4;1.00
1111;1034.0;5;19.00
1112;2072.0;9;9.00
1113;414.0;2;22.00
1114;1346.0;6;10.00
1115;802.0;4;27.00
1116;534.0;3;66.00
1117;1201.0;5;0.00
1118;1491.0;6;59.00
1119;196.0;1;
1120;1015.0;5;
1121;1400.0;6;89.00
1122;2393.0;10;50.00
1123;2454.0;10;154.00
1124;680.0;3;4.00
1125;2585.0;11;0.00
1126;414.0;2;82.00
1127;472.0;2;136.00
1128;1781.0;8;2.00
1129;1943.0;8;0.00
1130;1582.0;7;0.00
1131;2398.0;10;66.00
1132;2338.0;10;15.00
1133;4962.0;11;17.00
1134;1573.0;7;13.00
1135;1197.0;5;6.00
1136;901.0;4;0.00
1137;692.0;3;7.00
1138;2398.0;10;24.00
1139;1504.0;7;93.00
1140;692.0;3;39.00
1141;1969.0;8;1.00
1142;1846.0;8;29.00
1143;679.0;3;14.00
1144;1222.0;5;51.00
1145;3801.0;11;32.00
1146;2434.0;10;28.00
1147;678.0;3;30.00
1148;403.0;2;55.00
1149;451.0;2;7.00
1150;719.0;3;99.00
1151;1005.0;5;63.00
1152;2400.0;10;17.00
1153;404.0;2;7.00
1154;966.0;4;73.00
1155;1635.0;7;94.00
1156;158.0;1;113.00
1157;1605.0;7;24.00
1158;967.0;4;7.00
1159;794.0;4;30.00
1160;888.0;4;13.00
1161;719.0;3;11.00
1162;2133.0;9;12.00
1163;1023.0;5;5.00
1164;2139.0;9;3.00
1165;235.0;1;89.00
1166;651.0;3;9.00
1167;1372.0;6;135.00
1168;967.0;4;33.00
1169;1504.0;7;15.00
1170;1372.0;6;6.00
1171;692.0;3;58.00
1172;1874.0;8;3.00
1173;1065.0;5;14.00
1174;3329.0;11;0.00
1175;3302.0;11;0.00
1176;854.0;4;35.00
1177;599.0;3;170.00
1178;679.0;3;18.00
1179;997.0;4;8.00
1180;612.0;3;2.00
1181;200.0;1;64.00
1182;2521.0;11;14.00
1183;266.0;2;40.00
1184;1608.0;7;34.00
1185;158.0;1;0.00
1186;937.0;4;8.00
1187;1085.0;5;163.00
1188;2504.0;11;114.00
1189;719.0;3;7.00
1190;1208.0;5;12.00
1191;746.0;3;10.00
1192;628.0;3;2.00
1193;1034.0;5;196.00
1194;588.0;3;39.00
1195;305.0;2;4.00
1196;196.0;1;0.00
1197;2704.0;11;15.00
1198;4184.0;11;34.00
1199;657.0;3;7.00
1200;2288.0;10;11.00
1201;1943.0;8;41.00
1202;192.0;1;23.00
1203;2446.0;10;2.00
1204;2327.0;10;185.00
1205;282.0;2;15.00
1206;1558.0;7;34.00
1207;2434.0;10;8.00
1208;746.0;3;26.00
1209;657.0;3;0.00
1210;1012.0;5;9.00
1211;1607.0;7;24.00
1212;1726.0;7;43.00
1213;1379.0;6;40.00
1214;1825.0;8;15.00
1215;1085.0;5;1.00
1216;1065.0;5;3.00
1217;305.0;2;9.00
1218;1504.0;7;33.00
1219;2454.0;10;15.00
1220;2419.0;10;31.00
1221;862.0;4;9.00
1222;967.0;4;36.00
1223;2565.0;11;40.00
1224;997.0;4;47.00
1225;997.0;4;5.00
1226;1050.0;5;0.00
1227;2504.0;11;12.00
1228;2402.0;10;10.00
1229;862.0;4;15.00
1230;934.0;4;0.00
1231;1117.0;5;
1232;1608.0;7;39.00
1233;1197.0;5;11.00
1234;1379.0;6;2.00
1235;680.0;3;33.00
1236;1744.0;7;13.00
1237;1197.0;5;3.00
1238;787.0;4;9.00
1239;854.0;4;60.00
1240;2615.0;11;26.00
1241;2556.0;11;64.00
1242;305.0;2;77.00
1243;1585.0;7;5.00
1244;925.0;4;56.00
1245;1546.0;7;5.00
1246;1009.0;5;18.00
1247;787.0;4;15.00
1248;1911.0;8;7.00
1249;964.0;4;31.00
1250;760.0;4;29.00
1251;2449.0;10;137.00
1252;748.0;3;17.00
1253;977.0;4;55.00
1254;305.0;2;12.00
1255;2611.0;11;0.00
1256;196.0;1;483.00
1257;1400.0;6;52.00
1258;678.0;3;13.00
1259;886.0;4;6.00
1260;1167.0;5;25.00
1261;937.0;4;5.00
1262;1703.0;7;6.00
1263;305.0;2;125.00
1264;2419.0;10;17.00
1265;758.0;4;22.00
1266;2454.0;10;43.00
1267;1452.0;6;62.00
1268;937.0;4;6.00
1269;657.0;3;23.00
1270;1558.0;7;20.00
1271;1956.0;8;77.00
1272;1605.0;7;7.00
1273;1969.0;8;27.00
1274;3904.0;11;23.00
1275;2253.0;10;82.00
1276;588.0;3;28.00
1277;4243.0;11;28.00
1278;1969.0;8;6.00
1279;3801.0;11;17.00
1280;837.0;4;21.00
1281;861.0;4;0.00
1282;246.0;1;11.00
1283;1829.0;8;49.00
1284;404.0;2;31.00
1285;1182.0;5;69.00
1286;1009.0;5;58.00
1287;1571.0;7;13.00
1288;2565.0;11;23.00
1289;719.0;3;39.00
1290;372.0;2;132.00
1291;1846.0;8;21.00
1292;236.0;1;1.00
1293;1068.0;5;17.00
1294;746.0;3;84.00
1295;416.0;2;149.00
1296;1635.0;7;10.00
1297;1504.0;7;5.00
1298;284.0;2;1.00
1299;1023.0;5;8.00
1300;337.0;2;3.00
1301;776.0;4;17.00
1302;985.0;4;7.00
1303;1222.0;5;32.00
1304;748.0;3;36.00
1305;985.0;4;6.00
1306;1068.0;5;120.00
1307;2161.0;9;0.00
1308;1635.0;7;97.00
1309;862.0;4;10.00
1310;2565.0;11;60.00
1311;2565.0;11;28.00
1312;1635.0;7;37.00
1313;1085.0;5;108.00
1314;802.0;4;1044.00
1315;678.0;3;2.00
1316;2556.0;11;9.00
1317;1182.0;5;3.00
1318;1744.0;7;67.00
1319;776.0;4;18.00
1320;2556.0;11;7.00
1321;191.0;1;20.00
1322;2434.0;10;49.00
1323;1452.0;6;26.00
1324;1744.0;7;134.00
1325;2288.0;10;18.00
1326;1846.0;8;1.00
1327;200.0;1;19.00
1328;1400.0;6;12.00
1329;413.0;2;1.00
1330;2454.0;10;4.00
1331;588.0;3;11.00
1332;468.0;2;272.00
1333;2585.0;11;6.00
1334;191.0;1;4.00
1335;524.0;3;2.00
1336;447.0;2;15.00
1337;2079.0;9;86.00
1338;337.0;2;38.00
1339;337.0;2;5.00
1340;116.0;1;29.00
1341;2419.0;10;28.00
1342;2486.0;10;28.00
1343;2704.0;11;9.00
1344;862.0;4;58.00
1345;2139.0;9;8.00
1346;1597.0;7;361.00
1347;1062.0;5;11.00
1348;3904.0;11;17.00
1349;2704.0;11;27.00
1350;334.0;2;46.00
1351;4243.0;11;2.00
1352;2565.0;11;29.00
1353;925.0;4;8.00
1354;956.0;4;25.00
1355;1723.0;7;23.00
1356;811.0;4;16.00
1357;235.0;1;15.00
1358;2454.0;10;100.00
1359;2454.0;10;23.00
1360;1969.0;8;71.00
1361;2425.0;10;8.00
1362;1400.0;6;9.00
1363;2565.0;11;287.00
1364;550.0;3;97.00
1365;1023.0;5;25.00
1366;533.0;3;266.00
1367;1023.0;5;16.00
1368;2556.0;11;2.00
1369;2454.0;10;21.00
1370;316.0;2;20.00
1371;2704.0;11;574.00
1372;2338.0;10;13.00
1373;413.0;2;166.00
1374;2556.0;11;365.00
1375;2615.0;11;0.00
1376;1023.0;5;12.00
1377;1009.0;5;20.00
1378;937.0;4;15.00
1379;1744.0;7;18.00
1380;2584.0;11;0.00
1381;1123.0;5;11.00
1382;337.0;2;45.00
1383;2065.0;9;86.00
1384;612.0;3;46.00
1385;1400.0;6;24.00
1386;2139.0;9;17.00
1387;2548.0;11;7.00
1388;846.0;4;18.00
1389;1162.0;5;5.00
1390;1250.0;6;23.00
1391;305.0;2;66.00
1392;1744.0;7;21.00
1393;588.0;3;523.00
1394;524.0;3;27.00
1395;867.0;4;21.00
1396;679.0;3;9.00
1397;783.0;4;4.00
1398;763.0;4;50.00
1399;733.0;3;56.00
1400;4962.0;11;14.00
1401;414.0;2;7.00
1402;414.0;2;8.00
1403;413.0;2;97.00
1404;776.0;4;104.00
1405;1943.0;8;9.00
1406;1362.0;6;141.00
1407;192.0;1;25.00
1408;1464.0;6;68.00
1409;524.0;3;4.00
1410;1250.0;6;64.00
1411;967.0;4;10.00
1412;337.0;2;25.00
1413;612.0;3;8.00
1414;2704.0;11;23.00
1415;1005.0;5;47.00
1416;4184.0;11;8.00
1417;129.0;1;
1418;129.0;1;0.00
1419;129.0;1;18.00
1420;56.0;1;
1421;73.0;1;
1422;100.0;1;
1423;143.0;1;0.00
1424;160.0;1;
1425;195.0;1;
1426;172.0;1;
1427;143.0;1;
1428;725.0;3;
1429;209.0;1;
1430;645.0;3;
1431;630.0;3;
1432;288.0;2;
1433;325.0;2;
1434;594.0;3;
1435;515.0;3;
1436;445.0;2;
1437;445.0;2;16.00
1438;872.0;4;
1439;284.0;2;0.00
1440;212.0;1;16.00
1441;594.0;3;0.00
1442;696.0;3;
1443;143.0;1;21.00
1444;239.0;1;
1445;900.0;4;
1446;552.0;3;
1447;420.0;2;
1448;596.0;3;
1449;130.0;1;
1450;67.0;1;
1451;577.0;3;
1452;557.0;3;
1453;403.0;2;54.00
1454;403.0;2;0.00
1455;501.0;3;
1456;94.0;1;
1457;77.0;1;
1458;438.0;2;
1459;223.0;1;
1460;849.0;4;
1461;157.0;1;
1462;773.0;4;
1463;223.0;1;3.00
1464;240.0;1;
1465;135.0;1;
1466;677.0;3;0.00
1467;303.0;2;
1468;510.0;3;
1469;623.0;3;
1470;516.0;3;
1471;286.0;2;
1472;770.0;4;
1473;359.0;2;
1474;1048.0;5;
1475;300.0;2;
1476;456.0;2;
1477;723.0;3;
1478;258.0;2;0.00
1479;679.0;3;17.00
1480;423.0;2;
1481;576.0;3;
1482;196.0;1;17.00
1483;752.0;4;
1484;576.0;3;0.00
1485;258.0;2;
1486;493.0;2;
1487;723.0;3;0.00
1488;303.0;2;0.00
1489;488.0;2;
1490;604.0;3;0.00
1491;666.0;3;
1492;516.0;3;18.00
1493;229.0;1;
1494;466.0;2;0.00
1495;563.0;3;136.00
1496;141.0;1;0.00
1497;563.0;3;
1498;141.0;1;
