CarrierDelay;WeatherDelay;NASDelay
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;16.00
1028.0;5;
1028.0;5;24.00
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;10.00
1028.0;5;
399.0;2;
399.0;2;37.00
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;0.00
399.0;2;
399.0;2;
1053.0;5;0.00
1053.0;5;
1053.0;5;192.00
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;0.00
1053.0;5;0.00
1053.0;5;44.00
1053.0;5;
1053.0;5;
1053.0;5;0.00
1053.0;5;0.00
1053.0;5;2.00
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;108.00
1053.0;5;0.00
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;58.00
1053.0;5;14.00
1053.0;5;5.00
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;19.00
1053.0;5;19.00
1053.0;5;131.00
1053.0;5;50.00
1053.0;5;16.00
1053.0;5;
1053.0;5;42.00
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;32.00
1053.0;5;0.00
1053.0;5;
1053.0;5;
1053.0;5;
1053.0;5;103.00
1053.0;5;
1053.0;5;5.00
1053.0;5;
1053.0;5;155.00
1053.0;5;119.00
1053.0;5;22.00
1053.0;5;329.00
1053.0;5;
1062.0;5;
1062.0;5;
1062.0;5;301.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;15.00
1062.0;5;
1062.0;5;33.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;44.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;33.00
1062.0;5;
1062.0;5;53.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;21.00
1062.0;5;21.00
1062.0;5;11.00
1062.0;5;
1062.0;5;
1062.0;5;
1062.0;5;6.00
1062.0;5;
1062.0;5;0.00
1062.0;5;64.00
1062.0;5;0.00
1062.0;5;
1062.0;5;14.00
1062.0;5;
1062.0;5;
1062.0;5;6.00
1062.0;5;46.00
1062.0;5;19.00
1062.0;5;0.00
1062.0;5;88.00
1062.0;5;15.00
1062.0;5;12.00
1062.0;5;37.00
1062.0;5;
1062.0;5;
1062.0;5;6.00
1062.0;5;
1062.0;5;11.00
1062.0;5;
1062.0;5;
280.0;2;
280.0;2;
280.0;2;
280.0;2;
280.0;2;
280.0;2;
280.0;2;0.00
280.0;2;
280.0;2;
280.0;2;
280.0;2;
280.0;2;6.00
280.0;2;
280.0;2;53.00
280.0;2;
280.0;2;
280.0;2;
280.0;2;
280.0;2;0.00
280.0;2;
280.0;2;
280.0;2;17.00
280.0;2;
280.0;2;
280.0;2;
280.0;2;
1249.0;5;
1249.0;5;18.00
1249.0;5;
1249.0;5;
1249.0;5;
1249.0;5;0.00
1249.0;5;
1249.0;5;0.00
1249.0;5;
1249.0;5;
1249.0;5;
1249.0;5;
1249.0;5;
1249.0;5;0.00
1249.0;5;
1249.0;5;
1249.0;5;
1249.0;5;13.00
1249.0;5;
1179.0;5;
1179.0;5;15.00
1179.0;5;7.00
1179.0;5;13.00
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;175.00
1179.0;5;12.00
1179.0;5;0.00
1179.0;5;
1179.0;5;11.00
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;10.00
1179.0;5;32.00
1179.0;5;
1179.0;5;13.00
1179.0;5;12.00
1179.0;5;18.00
1179.0;5;
1179.0;5;
1179.0;5;28.00
1179.0;5;
1179.0;5;
1179.0;5;13.00
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;0.00
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;0.00
1179.0;5;0.00
1179.0;5;0.00
1179.0;5;0.00
1179.0;5;0.00
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;0.00
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;0.00
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
1179.0;5;
2569.0;11;2.00
2569.0;11;309.00
2569.0;11;0.00
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;0.00
2569.0;11;16.00
2569.0;11;
2569.0;11;6.00
2569.0;11;2.00
2569.0;11;0.00
2569.0;11;0.00
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;0.00
2569.0;11;0.00
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;16.00
2569.0;11;
2569.0;11;
2569.0;11;
2569.0;11;3.00
2569.0;11;
2569.0;11;0.00
2569.0;11;
2569.0;11;
2569.0;11;2.00
2569.0;11;
2569.0;11;
2569.0;11;0.00
2569.0;11;0.00
2569.0;11;
2569.0;11;
2569.0;11;0.00
2569.0;11;8.00
2569.0;11;2.00
1076.0;5;
1076.0;5;
1076.0;5;
1076.0;5;0.00
1076.0;5;0.00
1076.0;5;
1076.0;5;
1076.0;5;6.00
1076.0;5;
1076.0;5;152.00
1076.0;5;9.00
1076.0;5;
1076.0;5;
1076.0;5;
1076.0;5;21.00
1076.0;5;0.00
1076.0;5;
1076.0;5;0.00
1076.0;5;0.00
1076.0;5;0.00
1076.0;5;
1076.0;5;0.00
1076.0;5;0.00
1076.0;5;
1076.0;5;50.00
1076.0;5;0.00
1076.0;5;
1076.0;5;19.00
1076.0;5;48.00
1076.0;5;
1076.0;5;
1182.0;5;49.00
1182.0;5;0.00
1182.0;5;
1182.0;5;17.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;15.00
1182.0;5;183.00
1182.0;5;
1182.0;5;89.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;41.00
1182.0;5;88.00
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;
1182.0;5;35.00
1182.0;5;
1182.0;5;0.00
1182.0;5;
828.0;4;
828.0;4;
828.0;4;160.00
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;19.00
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;4.00
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;21.00
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;19.00
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;32.00
828.0;4;
828.0;4;
828.0;4;
828.0;4;
828.0;4;14.00
828.0;4;
828.0;4;
828.0;4;
828.0;4;40.00
828.0;4;
828.0;4;
828.0;4;
231.0;1;0.00
231.0;1;0.00
231.0;1;0.00
231.0;1;
231.0;1;
231.0;1;0.00
231.0;1;
231.0;1;12.00
231.0;1;0.00
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;0.00
231.0;1;2.00
231.0;1;
231.0;1;
231.0;1;
231.0;1;0.00
231.0;1;38.00
231.0;1;
231.0;1;3.00
231.0;1;
231.0;1;11.00
231.0;1;
231.0;1;
231.0;1;199.00
231.0;1;
231.0;1;4.00
231.0;1;0.00
231.0;1;26.00
231.0;1;
231.0;1;199.00
231.0;1;
231.0;1;9.00
231.0;1;
231.0;1;0.00
231.0;1;
231.0;1;22.00
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;
231.0;1;3.00
231.0;1;
231.0;1;9.00
231.0;1;
231.0;1;
231.0;1;
231.0;1;0.00
231.0;1;
231.0;1;1.00
231.0;1;
474.0;2;
474.0;2;
474.0;2;
474.0;2;
474.0;2;
474.0;2;
474.0;2;0.00
474.0;2;13.00
474.0;2;
474.0;2;
474.0;2;
474.0;2;0.00
474.0;2;0.00
474.0;2;
474.0;2;
474.0;2;
474.0;2;1.00
474.0;2;
474.0;2;4.00
474.0;2;0.00
474.0;2;0.00
474.0;2;
474.0;2;
474.0;2;20.00
474.0;2;3.00
474.0;2;
264.0;2;
264.0;2;
264.0;2;183.00
264.0;2;34.00
264.0;2;
264.0;2;36.00
264.0;2;
264.0;2;24.00
264.0;2;
264.0;2;
264.0;2;
264.0;2;
264.0;2;
264.0;2;6.00
264.0;2;
264.0;2;136.00
264.0;2;
264.0;2;
264.0;2;30.00
264.0;2;17.00
264.0;2;46.00
264.0;2;108.00
264.0;2;
264.0;2;
264.0;2;31.00
264.0;2;41.00
264.0;2;0.00
264.0;2;
264.0;2;25.00
264.0;2;
264.0;2;0.00
2611.0;11;36.00
2611.0;11;0.00
2611.0;11;20.00
2611.0;11;0.00
2611.0;11;
2611.0;11;16.00
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;0.00
2611.0;11;12.00
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;5.00
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;0.00
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;57.00
2611.0;11;0.00
2611.0;11;
2611.0;11;
2611.0;11;10.00
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;6.00
2611.0;11;
2611.0;11;
2611.0;11;1.00
2611.0;11;
2611.0;11;
2611.0;11;0.00
2611.0;11;78.00
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;
2611.0;11;30.00
2611.0;11;
2611.0;11;27.00
2611.0;11;
2611.0;11;27.00
2611.0;11;
2611.0;11;
399.0;2;
399.0;2;0.00
399.0;2;15.00
399.0;2;15.00
399.0;2;
399.0;2;
399.0;2;
399.0;2;0.00
399.0;2;
399.0;2;
399.0;2;
399.0;2;51.00
399.0;2;
399.0;2;5.00
399.0;2;6.00
399.0;2;
399.0;2;17.00
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;17.00
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;
399.0;2;0.00
399.0;2;
944.0;4;
944.0;4;13.00
944.0;4;6.00
944.0;4;10.00
944.0;4;
944.0;4;
944.0;4;
944.0;4;
925.0;4;
925.0;4;
925.0;4;9.00
925.0;4;32.00
925.0;4;
925.0;4;18.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;64.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;
925.0;4;80.00
925.0;4;
925.0;4;22.00
925.0;4;129.00
925.0;4;94.00
925.0;4;43.00
925.0;4;
925.0;4;149.00
925.0;4;
925.0;4;
925.0;4;
925.0;4;48.00
925.0;4;
925.0;4;
946.0;4;
946.0;4;22.00
946.0;4;114.00
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;25.00
946.0;4;9.00
946.0;4;
946.0;4;
946.0;4;44.00
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;20.00
946.0;4;15.00
946.0;4;
946.0;4;4.00
946.0;4;
946.0;4;
946.0;4;
946.0;4;14.00
946.0;4;149.00
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;21.00
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
946.0;4;
950.0;4;41.00
950.0;4;
950.0;4;91.00
950.0;4;
950.0;4;0.00
950.0;4;15.00
950.0;4;7.00
950.0;4;
950.0;4;23.00
950.0;4;
950.0;4;10.00
950.0;4;
950.0;4;
950.0;4;
950.0;4;4.00
950.0;4;0.00
950.0;4;
950.0;4;
950.0;4;17.00
950.0;4;0.00
950.0;4;
950.0;4;0.00
950.0;4;0.00
950.0;4;
950.0;4;264.00
950.0;4;64.00
950.0;4;
950.0;4;
950.0;4;0.00
950.0;4;196.00
950.0;4;
313.0;2;
313.0;2;6.00
313.0;2;7.00
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
313.0;2;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;0.00
2343.0;10;0.00
2343.0;10;
2343.0;10;
2343.0;10;
2343.0;10;21.00
2343.0;10;
2343.0;10;21.00
2343.0;10;
2343.0;10;38.00
2343.0;10;0.00
2343.0;10;
2343.0;10;
2343.0;10;0.00
2343.0;10;
2343.0;10;5.00
2343.0;10;
2343.0;10;
2343.0;10;0.00
2343.0;10;24.00
2343.0;10;7.00
2343.0;10;
2343.0;10;0.00
2343.0;10;0.00
2343.0;10;
2343.0;10;18.00
2343.0;10;0.00
2343.0;10;1.00
2343.0;10;
2343.0;10;16.00
2343.0;10;25.00
2343.0;10;
2343.0;10;0.00
2343.0;10;
2343.0;10;0.00
2343.0;10;
2343.0;10;2.00
2343.0;10;
2343.0;10;
2343.0;10;43.00
2343.0;10;
2343.0;10;21.00
2343.0;10;
2343.0;10;
301.0;2;
301.0;2;
301.0;2;27.00
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;88.00
301.0;2;11.00
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;
301.0;2;127.00
1065.0;5;
1065.0;5;13.00
1065.0;5;14.00
1065.0;5;10.00
1065.0;5;14.00
1065.0;5;72.00
1065.0;5;
1065.0;5;
1065.0;5;27.00
1065.0;5;10.00
1065.0;5;14.00
1065.0;5;
1065.0;5;4.00
1065.0;5;17.00
1065.0;5;16.00
1065.0;5;20.00
1065.0;5;6.00
1065.0;5;
1065.0;5;13.00
1065.0;5;24.00
1065.0;5;
1065.0;5;18.00
1065.0;5;12.00
1065.0;5;10.00
1065.0;5;
1065.0;5;
1065.0;5;
1065.0;5;12.00
1065.0;5;16.00
1065.0;5;8.00
1065.0;5;
1065.0;5;
1065.0;5;14.00
1065.0;5;14.00
1065.0;5;14.00
1065.0;5;17.00
1065.0;5;8.00
1065.0;5;
1065.0;5;66.00
1065.0;5;12.00
1065.0;5;14.00
1065.0;5;49.00
1065.0;5;62.00
1065.0;5;
1065.0;5;
1065.0;5;62.00
1065.0;5;12.00
1065.0;5;
1065.0;5;0.00
1065.0;5;39.00
1065.0;5;50.00
1065.0;5;31.00
1065.0;5;11.00
1065.0;5;14.00
1065.0;5;19.00
1065.0;5;33.00
1065.0;5;
1065.0;5;13.00
1065.0;5;52.00
1065.0;5;0.00
1065.0;5;7.00
1065.0;5;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;17.00
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;5.00
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;16.00
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;12.00
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
1562.0;7;
1562.0;7;
1562.0;7;8.00
1562.0;7;8.00
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;261.00
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;61.00
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;
1562.0;7;10.00
1562.0;7;0.00
1562.0;7;1.00
1562.0;7;2.00
1562.0;7;1.00
1562.0;7;
1562.0;7;
634.0;3;
634.0;3;13.00
634.0;3;9.00
634.0;3;7.00
634.0;3;5.00
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;18.00
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;12.00
634.0;3;
634.0;3;
634.0;3;
634.0;3;36.00
634.0;3;8.00
634.0;3;0.00
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;9.00
634.0;3;
634.0;3;
634.0;3;
634.0;3;14.00
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;
634.0;3;352.00
634.0;3;
187.0;1;
187.0;1;0.00
187.0;1;130.00
187.0;1;
187.0;1;11.00
187.0;1;
187.0;1;
187.0;1;
187.0;1;17.00
187.0;1;
187.0;1;
187.0;1;
187.0;1;
187.0;1;10.00
187.0;1;
187.0;1;13.00
187.0;1;
187.0;1;
187.0;1;
187.0;1;7.00
187.0;1;23.00
187.0;1;
187.0;1;7.00
187.0;1;24.00
187.0;1;
187.0;1;23.00
187.0;1;
187.0;1;
187.0;1;
187.0;1;
187.0;1;
187.0;1;
187.0;1;
187.0;1;175.00
187.0;1;20.00
187.0;1;5.00
187.0;1;
187.0;1;
187.0;1;52.00
187.0;1;
187.0;1;
187.0;1;
187.0;1;6.00
187.0;1;
187.0;1;8.00
187.0;1;
187.0;1;
187.0;1;8.00
187.0;1;
187.0;1;
187.0;1;13.00
187.0;1;32.00
187.0;1;
187.0;1;
187.0;1;3.00
187.0;1;
760.0;4;7.00
760.0;4;
760.0;4;30.00
760.0;4;
760.0;4;0.00
760.0;4;16.00
760.0;4;
760.0;4;
760.0;4;11.00
760.0;4;
760.0;4;
760.0;4;13.00
760.0;4;
760.0;4;
760.0;4;66.00
760.0;4;
760.0;4;
760.0;4;
760.0;4;
760.0;4;
760.0;4;154.00
760.0;4;50.00
760.0;4;9.00
760.0;4;
760.0;4;6.00
760.0;4;
760.0;4;7.00
760.0;4;12.00
760.0;4;16.00
760.0;4;5.00
760.0;4;61.00
760.0;4;18.00
760.0;4;13.00
760.0;4;
760.0;4;
760.0;4;
760.0;4;23.00
760.0;4;
760.0;4;12.00
760.0;4;
760.0;4;
760.0;4;
760.0;4;
760.0;4;
760.0;4;22.00
760.0;4;8.00
760.0;4;
760.0;4;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;7.00
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;26.00
1197.0;5;0.00
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;0.00
1197.0;5;107.00
1197.0;5;
1197.0;5;
1197.0;5;6.00
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;0.00
1197.0;5;
1197.0;5;20.00
1197.0;5;
1197.0;5;34.00
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;0.00
1197.0;5;7.00
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;10.00
1197.0;5;
1197.0;5;0.00
1197.0;5;
1197.0;5;6.00
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
1197.0;5;
759.0;4;
759.0;4;66.00
759.0;4;
759.0;4;
759.0;4;
759.0;4;
759.0;4;
759.0;4;
759.0;4;
759.0;4;
759.0;4;
759.0;4;163.00
759.0;4;
759.0;4;
759.0;4;
759.0;4;
759.0;4;
759.0;4;160.00
759.0;4;
759.0;4;0.00
759.0;4;
759.0;4;
759.0;4;20.00
759.0;4;
759.0;4;
759.0;4;
759.0;4;0.00
759.0;4;
759.0;4;
759.0;4;
759.0;4;
324.0;2;0.00
324.0;2;0.00
324.0;2;0.00
324.0;2;
324.0;2;
324.0;2;
324.0;2;
324.0;2;3.00
324.0;2;0.00
324.0;2;
324.0;2;
324.0;2;
324.0;2;
324.0;2;4.00
324.0;2;
324.0;2;17.00
324.0;2;0.00
324.0;2;
324.0;2;1.00
324.0;2;0.00
324.0;2;6.00
324.0;2;6.00
324.0;2;
324.0;2;
324.0;2;12.00
324.0;2;11.00
324.0;2;0.00
324.0;2;0.00
324.0;2;0.00
324.0;2;0.00
324.0;2;0.00
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;32.00
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;
369.0;2;24.00
369.0;2;
369.0;2;
369.0;2;
937.0;4;
937.0;4;
937.0;4;
937.0;4;10.00
937.0;4;
937.0;4;5.00
937.0;4;
937.0;4;
937.0;4;
937.0;4;
937.0;4;0.00
937.0;4;
937.0;4;
937.0;4;
937.0;4;78.00
937.0;4;
937.0;4;22.00
937.0;4;
937.0;4;20.00
937.0;4;
937.0;4;
937.0;4;
937.0;4;
937.0;4;
937.0;4;
937.0;4;
937.0;4;4.00
937.0;4;
937.0;4;
937.0;4;
937.0;4;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;4.00
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;70.00
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;11.00
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;4.00
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
184.0;1;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;0.00
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;0.00
354.0;2;0.00
354.0;2;
354.0;2;214.00
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;40.00
354.0;2;24.00
354.0;2;
354.0;2;
354.0;2;0.00
354.0;2;0.00
354.0;2;0.00
354.0;2;
354.0;2;0.00
354.0;2;2.00
354.0;2;
354.0;2;14.00
354.0;2;
354.0;2;
354.0;2;16.00
354.0;2;0.00
354.0;2;
354.0;2;0.00
354.0;2;
354.0;2;
354.0;2;0.00
354.0;2;
354.0;2;0.00
354.0;2;
354.0;2;
354.0;2;
354.0;2;0.00
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;
354.0;2;32.00
354.0;2;
354.0;2;0.00
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;43.00
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;0.00
1050.0;5;
1050.0;5;
1050.0;5;0.00
1050.0;5;0.00
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;
1050.0;5;0.00
1050.0;5;
1220.0;5;0.00
1220.0;5;
1220.0;5;19.00
1220.0;5;
1220.0;5;
1220.0;5;164.00
1220.0;5;
1220.0;5;0.00
1220.0;5;
1220.0;5;
1220.0;5;
1220.0;5;16.00
1220.0;5;
1220.0;5;
1220.0;5;
1220.0;5;
1220.0;5;
1220.0;5;
1220.0;5;87.00
1220.0;5;
1220.0;5;92.00
1220.0;5;
1220.0;5;
1220.0;5;
1220.0;5;19.00
1220.0;5;
1220.0;5;
1220.0;5;
1220.0;5;3.00
1220.0;5;
1220.0;5;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;48.00
1617.0;7;
1617.0;7;
1617.0;7;2.00
1617.0;7;12.00
1617.0;7;50.00
1617.0;7;
1617.0;7;
1617.0;7;6.00
1617.0;7;
1617.0;7;
1617.0;7;85.00
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;35.00
1617.0;7;
1617.0;7;15.00
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;11.00
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;0.00
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;0.00
1617.0;7;0.00
1617.0;7;
1617.0;7;
1617.0;7;0.00
1617.0;7;
1617.0;7;
1617.0;7;0.00
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;29.00
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;
1617.0;7;0.00
1617.0;7;
1617.0;7;
2248.0;9;0.00
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;0.00
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;21.00
2248.0;9;
2248.0;9;21.00
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
2248.0;9;
1028.0;5;
1028.0;5;
1028.0;5;34.00
1028.0;5;7.00
1028.0;5;
1028.0;5;15.00
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;14.00
1028.0;5;
1028.0;5;3.00
1028.0;5;
1028.0;5;18.00
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;
1028.0;5;16.00
1028.0;5;
